year,bnf_code,bnf_name,atc_code,cat,type,total_items
2021,0302000X0BBAAAA,Atectura Breezhaler 125microg/62.5microg inhalation pdr caps,R03AK14,Combi_1,DPI,22
2023,0302000N0BQABBS,Seffalair Spiromax 12.75microg / 202microg/dose dry pdr inh,R03AK06,Combi_1,DPI,22
2017,0301011U0AAAAAA,Salmeterol 50microgram inhalation pdr blist with device,R03AC12,LABA,DPI,22
2025,0302000C0AAABAB,Beclometasone 100micrograms/dose inhaler,R03BA01,ICS,MDI,21
2018,0301011U0AAAAAA,Salmeterol 50microgram inhalation pdr blist with device,R03AC12,LABA,DPI,21
2024,0307000R0BBAAAA,Bronchitol 40mg inhalation powder capsules with two devices,R05CB16,OTHER,DPI,21
2016,0301020Q0BCAAAD,Braltus 10microgram inhalation pdr caps with Zonda inhaler,R03BB04,Anticholinergic,DPI,20
2017,0302000C0AAACAC,Beclometasone 250micrograms/dose inhaler,R03BA01,ICS,MDI,20
2018,0302000C0BIAEBJ,Asmabec 100 Clickhaler,R03BA01,ICS,DPI,20
2016,0302000K0AAADAD,Budesonide 200micrograms/dose inhaler,R03BA02,ICS,MDI,20
2017,0302000N0BJAABF,Aloflute 25micrograms/dose / 125micrograms/dose inhaler,R03AK06,Combi_1,MDI,20
2022,0302000C0BFABAB,Beclazone 100 inhaler,R03BA01,ICS,MDI,20
2024,0303010Q0AAANAN,Sodium cromoglicate 5mg/dose inhaler CFC free,R03BC01,OTHER,MDI,20
2020,0301011R0BZAAAP,AirSalb 100micrograms/dose inhaler CFC free,R03AC02,SABA,MDI,19
2022,0303010J0AAADAD,Nedocromil 2mg/dose inhaler CFC free,R03BC03,OTHER,MDI,19
2020,0302000C0BFABAB,Beclazone 100 inhaler,R03BA01,ICS,MDI,19
2019,0302000C0BFABAB,Beclazone 100 inhaler,R03BA01,ICS,MDI,19
2016,0301011R0BYAAAP,Asmavent 100micrograms/dose inhaler CFC free,R03AC02,SABA,MDI,19
2022,0302000N0AABPBP,Fluticasone 125microg/Formoterol 5microg/dose BA inh CFCfree,R03AK11,Combi_1,MDI,18
2017,0302000K0BIAAAU,Fobumix Easyhaler 320microg/dose / 9microg/dose dry pdr inh,R03AK07,Combi_1,DPI,18
2017,0302000N0BJABBG,Aloflute 25micrograms/dose / 250micrograms/dose inhaler,R03AK06,Combi_1,MDI,18
2018,0302000C0AABJBJ,Beclometasone 100micrograms/dose dry powder inhaler,R03BA01,ICS,DPI,18
2023,0302000N0BRACAZ,Campona Airmaster 50microg/dose / 500microg/dose dry pdr inh,R03AK06,Combi_1,DPI,18
2019,0301011U0AAAAAA,Salmeterol 50microgram inhalation pdr blist with device,R03AC12,LABA,DPI,18
2021,0302000N0BNABAY,Fixkoh Airmaster 50microg/dose / 250microg/dose dry pdr inh,R03AK06,Combi_1,DPI,18
2017,0302000C0BLAABU,Pulvinal Beclometasone Diprop 200microg/dose dry pdr inh,R03BA01,ICS,DPI,17
2017,0301011R0AAAAAA,Salbutamol 100micrograms/dose inhaler,R03AC02,SABA,MDI,17
2024,0301011R0AAAAAA,Salbutamol 100micrograms/dose inhaler,R03AC02,SABA,MDI,17
2016,0302000K0AABABA,Budesonide 200micrograms/dose inhaler CFC free,R03BA02,ICS,MDI,17
2021,0302000C0BFABAB,Beclazone 100 inhaler,R03BA01,ICS,MDI,17
2018,0301011R0BJABAF,Asmasal 95micrograms/dose Clickhaler,R03AC02,SABA,DPI,16
2018,0301011R0BTAAAQ,Pulvinal Salbutamol 200micrograms/dose dry powder inhaler,R03AC02,SABA,DPI,16
2023,0302000C0AAABAB,Beclometasone 100micrograms/dose inhaler,R03BA01,ICS,MDI,16
2023,0302000N0BRABAY,Campona Airmaster 50microg/dose / 250microg/dose dry pdr inh,R03AK06,Combi_1,DPI,16
2025,0302000Y0AAAAAA,Generic Trixeo Aerosphere 5microg/7.2microg/160microg/dose,R03AL11,Combi_2,MDI,16
2023,0307000R0BBAAAA,Bronchitol 40mg inhalation powder capsules with two devices,R05CB16,OTHER,DPI,16
2018,0302000C0AAATAT,Beclometasone 100micrograms/dose breath actuated inhaler,R03BA01,ICS,MDI,16
2021,0302000N0BNACAX,Fixkoh Airmaster 50microg/dose / 100microg/dose dry pdr inh,R03AK06,Combi_1,DPI,16
2023,0302000N0AABRBR,Fluticasone propionate 100microg/Salmeterol 12.75microg/dose,R03AK06,Combi_1,DPI,15
2017,0302000C0AAATAT,Beclometasone 100micrograms/dose breath actuated inhaler,R03BA01,ICS,MDI,15
2016,0302000C0AAARAR,Beclometasone 200micrograms/dose inhaler,R03BA01,ICS,MDI,15
2018,0302000N0BKABAZ,Fusacomb Easyhaler 50microg / 500microg/dose dry pdr inh,R03AK06,Combi_1,DPI,15
2023,0302000N0BIADAZ,Sereflo Ciphaler 50microg / 500microg/dose dry pdr inh,R03AK06,Combi_1,DPI,15
2016,0301011R0BEAQAW,Ventolin 400microgram Rotacaps,R03AC02,SABA,DPI,15
2022,0302000N0BPACBG,Avenor 25micrograms/dose / 250micrograms/dose inhaler,R03AK06,Combi_1,MDI,15
2024,0302000K0BKABAU,GoResp Digihaler 320microg/dose / 9microg/dose dry pdr inh,R03AK07,Combi_1,DPI,15
2025,0301011U0BBACAC,Serevent 25micrograms/dose inhaler,R03AC12,LABA,MDI,14
2017,0301020I0AAAAAA,Ipratropium bromide 20micrograms/dose inhaler,R03BB01,Anticholinergic,MDI,14
2024,0302000Y0AAAAAA,Generic Trixeo Aerosphere 5microg/7.2microg/160microg/dose,R03AL11,Combi_2,MDI,14
2016,0301020I0BBAAAA,Atrovent 20micrograms/dose inhaler,R03BB01,Anticholinergic,MDI,14
2016,0301011R0AAAAAA,Salbutamol 100micrograms/dose inhaler,R03AC02,SABA,MDI,14
2019,0302000C0BFAGAR,Beclazone 200 inhaler,R03BA01,ICS,MDI,14
2024,0302000X0AAAAAA,Indacaterol 125microg/Mometasone 62.5microg/dose pdr caps,R03AK14,Combi_1,DPI,13
2017,0302000C0BFAAAA,Beclazone 50 inhaler,R03BA01,ICS,MDI,13
2017,0307000R0BBAAAA,Bronchitol 40mg inhalation powder capsules with two devices,R05CB16,OTHER,DPI,13
2019,0302000C0AAATAT,Beclometasone 100micrograms/dose breath actuated inhaler,R03BA01,ICS,MDI,13
2022,0301011U0BBACAC,Serevent 25micrograms/dose inhaler,R03AC12,LABA,MDI,13
2025,0302000X0BBAAAA,Atectura Breezhaler 125microg/62.5microg inhalation pdr caps,R03AK14,Combi_1,DPI,13
2018,0301020I0AAAAAA,Ipratropium bromide 20micrograms/dose inhaler,R03BB01,Anticholinergic,MDI,13
2018,0302000N0BDAEBQ,Flutiform K-haler 50microg/dose / 5microg/dose BA inh,R03AK11,Combi_1,MDI,12
2016,0302000C0AABKBK,Beclometasone 250micrograms/dose dry powder inhaler,R03BA01,ICS,DPI,12
2016,0301011U0AAACAC,Salmeterol 25micrograms/dose inhaler,R03AC12,LABA,MDI,12
2016,0302000C0AAACAC,Beclometasone 250micrograms/dose inhaler,R03BA01,ICS,MDI,12
2021,0301011R0BZAAAP,AirSalb 100micrograms/dose inhaler CFC free,R03AC02,SABA,MDI,12
2022,0301040X0BCAAAA,Yanimo Respimat 2.5microg/dose / 2.5microg/dose soln,R03AL06,Combi_2,SMI,12
2019,0302000C0BIAEBJ,Asmabec 100 Clickhaler,R03BA01,ICS,DPI,12
2020,0307000R0BBAAAA,Bronchitol 40mg inhalation powder capsules with two devices,R05CB16,OTHER,DPI,12
2025,0302000K0BKAAAM,GoResp Digihaler 160microg/dose / 4.5microg/dose dry pdr inh,R03AK07,Combi_1,DPI,11
2017,0302000C0BFAGAR,Beclazone 200 inhaler,R03BA01,ICS,MDI,11
2022,0307000R0BBAAAA,Bronchitol 40mg inhalation powder capsules with two devices,R05CB16,OTHER,DPI,11
2021,0303010J0BBAFAD,Tilade 2mg/dose inhaler CFC free,R03BC03,OTHER,MDI,11
2021,0302000X0AAAAAA,Indacaterol 125microg/Mometasone 62.5microg/dose pdr caps,R03AK14,Combi_1,DPI,11
2023,0302000N0BDADBP,Flutiform K-haler 125microg/dose / 5microg/dose BA inhaler,R03AK11,Combi_1,MDI,11
2023,0301020I0AAAAAA,Ipratropium bromide 20micrograms/dose inhaler,R03BB01,Anticholinergic,MDI,11
2018,0302000C0AAACAC,Beclometasone 250micrograms/dose inhaler,R03BA01,ICS,MDI,11
2025,0302000X0AAABAB,Indacaterol 125microg/Mometasone 127.5microg/dose pdr caps,R03AK14,Combi_1,DPI,11
2022,0302000C0BFAGAR,Beclazone 200 inhaler,R03BA01,ICS,MDI,11
2020,0302000C0BFAGAR,Beclazone 200 inhaler,R03BA01,ICS,MDI,11
2016,0301020I0BBAGAG,Atrovent 20micrograms/dose Autohaler,R03BB01,Anticholinergic,MDI,11
2019,0302000C0AAACAC,Beclometasone 250micrograms/dose inhaler,R03BA01,ICS,MDI,11
2018,0302000C0BFABAB,Beclazone 100 inhaler,R03BA01,ICS,MDI,11
2019,0301011R0AAAFAF,Salbutamol 95micrograms/dose dry powder inhaler,R03AC02,SABA,DPI,10
2018,0301011U0AAACAC,Salmeterol 25micrograms/dose inhaler,R03AC12,LABA,MDI,10
2020,0302000C0AAARAR,Beclometasone 200micrograms/dose inhaler,R03BA01,ICS,MDI,10
2019,0302000C0AABJBJ,Beclometasone 100micrograms/dose dry powder inhaler,R03BA01,ICS,DPI,10
2023,0301011R0AAAAAA,Salbutamol 100micrograms/dose inhaler,R03AC02,SABA,MDI,10
2018,0301011U0BBACAC,Serevent 25micrograms/dose inhaler,R03AC12,LABA,MDI,10
2025,0301011U0BEAAAH,Neovent 25micrograms/dose inhaler CFC free (Kent Pharm),R03AC12,LABA,MDI,10
2022,0302000C0AAARAR,Beclometasone 200micrograms/dose inhaler,R03BA01,ICS,MDI,9
2024,0302000C0AAARAR,Beclometasone 200micrograms/dose inhaler,R03BA01,ICS,MDI,9
2019,0301011Z0BBABAB,Striverdi Respimat 2.5microg/dose inhalation soln refill,R03AC19,LABA,SMI,9
2023,0302000Y0AAAAAA,Generic Trixeo Aerosphere 5microg/7.2microg/160microg/dose,R03AL11,Combi_2,MDI,9
2024,0302000Z0AAAAAA,Generic Trelegy Ellipta 92microg/55microg/22microg/dose inh,R03AL08,Combi_2,DPI,9
2021,0307000R0BBAAAA,Bronchitol 40mg inhalation powder capsules with two devices,R05CB16,OTHER,DPI,9
2021,0302000X0AAABAB,Indacaterol 125microg/Mometasone 127.5microg/dose pdr caps,R03AK14,Combi_1,DPI,9
2023,0301011U0BBACAC,Serevent 25micrograms/dose inhaler,R03AC12,LABA,MDI,9
2020,0301020I0AAAAAA,Ipratropium bromide 20micrograms/dose inhaler,R03BB01,Anticholinergic,MDI,9
2023,0302000N0BRAAAX,Campona Airmaster 50microg/dose / 100microg/dose dry pdr inh,R03AK06,Combi_1,DPI,9
2019,0301011U0BBACAC,Serevent 25micrograms/dose inhaler,R03AC12,LABA,MDI,8
2018,0301011U0BBAAAA,Serevent 50microgram disks with Diskhaler,R03AC12,LABA,DPI,8
2017,0301011R0BIAHAP,Salamol 100micrograms/dose inhaler CFC free (Arrow),R03AC02,SABA,MDI,8
2016,0307000R0BBAAAA,Bronchitol 40mg inhalation powder capsules with two devices,R05CB16,OTHER,DPI,8
2021,0302000C0AAATAT,Beclometasone 100micrograms/dose breath actuated inhaler,R03BA01,ICS,MDI,8
2016,0302000K0AAAZAZ,Budesonide 100micrograms/dose inhaler CFC free,R03BA02,ICS,MDI,8
2023,0302000K0BKABAU,GoResp Digihaler 320microg/dose / 9microg/dose dry pdr inh,R03AK07,Combi_1,DPI,8
2019,0307000R0BBAAAA,Bronchitol 40mg inhalation powder capsules with two devices,R05CB16,OTHER,DPI,8
2019,0302000C0BLABBJ,Pulvinal Beclometasone Diprop 100microg/dose dry pdr inh,R03BA01,ICS,DPI,8
2023,0302000C0AAARAR,Beclometasone 200micrograms/dose inhaler,R03BA01,ICS,MDI,8
2025,0302000Z0AAAAAA,Generic Trelegy Ellipta 92microg/55microg/22microg/dose inh,R03AL08,Combi_2,DPI,8
2023,0302000X0AAACAC,Indacaterol 125microg/Mometasone 260microg/dose pdr caps,R03AK14,Combi_1,DPI,8
2019,0301011R0BIAHAP,Salamol 100micrograms/dose inhaler CFC free (Arrow),R03AC02,SABA,MDI,8
2020,0301011U0BBACAC,Serevent 25micrograms/dose inhaler,R03AC12,LABA,MDI,8
2020,0302000C0AAATAT,Beclometasone 100micrograms/dose breath actuated inhaler,R03BA01,ICS,MDI,8
2017,0302000C0BLACBS,Pulvinal Beclometasone Diprop 400microg/dose dry pdr inh,R03BA01,ICS,DPI,8
2017,0301011U0BBACAC,Serevent 25micrograms/dose inhaler,R03AC12,LABA,MDI,8
2024,0302000N0BDADBP,Flutiform K-haler 125microg/dose / 5microg/dose BA inhaler,R03AK11,Combi_1,MDI,8
2018,0302000C0AAARAR,Beclometasone 200micrograms/dose inhaler,R03BA01,ICS,MDI,8
2018,0302000C0AAAAAA,Beclometasone 50micrograms/dose inhaler,R03BA01,ICS,MDI,8
2019,0302000C0AAAAAA,Beclometasone 50micrograms/dose inhaler,R03BA01,ICS,MDI,8
2020,0302000C0AAAAAA,Beclometasone 50micrograms/dose inhaler,R03BA01,ICS,MDI,8
2025,0301011R0AAADAD,Salbutamol 100micrograms/dose breath actuated inhaler,R03AC02,SABA,MDI,7
2023,0301020I0BJAAAN,Ipravent 20micrograms/dose inhaler CFC free,R03BB01,Anticholinergic,MDI,7
2020,0302000C0AAASAS,Beclometasone 50micrograms/dose breath actuated inhaler,R03BA01,ICS,MDI,7
2018,0307000R0BBAAAA,Bronchitol 40mg inhalation powder capsules with two devices,R05CB16,OTHER,DPI,7
2024,0301020I0AAAAAA,Ipratropium bromide 20micrograms/dose inhaler,R03BB01,Anticholinergic,MDI,7
2020,0301011U0AAAAAA,Salmeterol 50microgram inhalation pdr blist with device,R03AC12,LABA,DPI,7
2023,0302000K0BKAAAM,GoResp Digihaler 160microg/dose / 4.5microg/dose dry pdr inh,R03AK07,Combi_1,DPI,7
2016,0302000C0BCACAE,Becotide 100microgram Rotacaps,R03BA01,ICS,DPI,7
2018,0302000C0BFAGAR,Beclazone 200 inhaler,R03BA01,ICS,MDI,7
2018,0301011R0BIAHAP,Salamol 100micrograms/dose inhaler CFC free (Arrow),R03AC02,SABA,MDI,7
2023,0301011R0AAADAD,Salbutamol 100micrograms/dose breath actuated inhaler,R03AC02,SABA,MDI,7
2019,0301011Z0AAABAB,Olodaterol 2.5micrograms/dose inhalation soln cart CFC free,R03AC19,LABA,SMI,6
2022,0301011R0AAADAD,Salbutamol 100micrograms/dose breath actuated inhaler,R03AC02,SABA,MDI,6
2019,0301011U0AAACAC,Salmeterol 25micrograms/dose inhaler,R03AC12,LABA,MDI,6
2021,0302000C0AAARAR,Beclometasone 200micrograms/dose inhaler,R03BA01,ICS,MDI,6
2021,0302000X0BBACAC,Atectura Breezhaler 125microg/260microg inhalation pdr caps,R03AK14,Combi_1,DPI,6
2021,0302000K0AAADAD,Budesonide 200micrograms/dose inhaler,R03BA02,ICS,MDI,6
2023,0302000K0AAADAD,Budesonide 200micrograms/dose inhaler,R03BA02,ICS,MDI,6
2017,0301011U0AAACAC,Salmeterol 25micrograms/dose inhaler,R03AC12,LABA,MDI,6
2019,0302000C0AAARAR,Beclometasone 200micrograms/dose inhaler,R03BA01,ICS,MDI,6
2016,0302000C0BDAAAN,Ventide inhaler,R03AK13,Combi_1,MDI,6
2017,0301011U0AAABAB,Salmeterol 50microgram inhalation powder blisters,R03AC12,LABA,DPI,6
2022,0302000C0AAATAT,Beclometasone 100micrograms/dose breath actuated inhaler,R03BA01,ICS,MDI,6
2022,0302000N0AABRBR,Fluticasone propionate 100microg/Salmeterol 12.75microg/dose,R03AK06,Combi_1,DPI,6
2016,0302000C0AABIBI,Beclometasone 50micrograms/dose dry powder inhaler,R03BA01,ICS,DPI,5
2022,0302000C0AAAAAA,Beclometasone 50micrograms/dose inhaler,R03BA01,ICS,MDI,5
2025,0301020I0AAAAAA,Ipratropium bromide 20micrograms/dose inhaler,R03BB01,Anticholinergic,MDI,5
2016,0302000K0BBAMAZ,Pulmicort 100micrograms/dose inhaler CFC free,R03BA02,ICS,MDI,5
2024,0302000K0AAADAD,Budesonide 200micrograms/dose inhaler,R03BA02,ICS,MDI,5
2018,0302000C0BLAABU,Pulvinal Beclometasone Diprop 200microg/dose dry pdr inh,R03BA01,ICS,DPI,5
2016,0302000K0BBADAD,Pulmicort 200micrograms/dose inhaler,R03BA02,ICS,MDI,5
2021,0302000C0AAACAC,Beclometasone 250micrograms/dose inhaler,R03BA01,ICS,MDI,5
2017,0301011U0BBAAAA,Serevent 50microgram disks with Diskhaler,R03AC12,LABA,DPI,5
2022,0301020I0AAAAAA,Ipratropium bromide 20micrograms/dose inhaler,R03BB01,Anticholinergic,MDI,5
2018,0301011U0AAABAB,Salmeterol 50microgram inhalation powder blisters,R03AC12,LABA,DPI,5
2024,0302000N0BQABBS,Seffalair Spiromax 12.75microg / 202microg/dose dry pdr inh,R03AK06,Combi_1,DPI,5
2019,0301020I0AAAAAA,Ipratropium bromide 20micrograms/dose inhaler,R03BB01,Anticholinergic,MDI,5
2016,0307000R0AAAAAA,Mannitol 40mg inhalation powder capsules with two devices,R05CB16,OTHER,DPI,5
2022,0302000N0BHAAAZ,Aerivio Spiromax 50microg / 500microg/dose dry pdr inh,R03AK06,Combi_1,DPI,5
2024,0302000C0AAATAT,Beclometasone 100micrograms/dose breath actuated inhaler,R03BA01,ICS,MDI,5
2021,0302000W0AAAAAA,Generic Enerzair Breezhaler 114/46/136microg inh caps + dev,R03AL12,Combi_2,DPI,4
2024,0302000N0AABRBR,Fluticasone propionate 100microg/Salmeterol 12.75microg/dose,R03AK06,Combi_1,DPI,4
2023,0302000C0AAATAT,Beclometasone 100micrograms/dose breath actuated inhaler,R03BA01,ICS,MDI,4
2016,0302000C0AAAUAU,Beclometasone 250micrograms/dose breath actuated inhaler,R03BA01,ICS,MDI,4
2025,0302000K0BKABAU,GoResp Digihaler 320microg/dose / 9microg/dose dry pdr inh,R03AK07,Combi_1,DPI,4
2022,0302000C0AAACAC,Beclometasone 250micrograms/dose inhaler,R03BA01,ICS,MDI,4
2021,0307000R0AAAAAA,Mannitol 40mg inhalation powder capsules with two devices,R05CB16,OTHER,DPI,4
2025,0302000C0AAATAT,Beclometasone 100micrograms/dose breath actuated inhaler,R03BA01,ICS,MDI,4
2018,0302000K0AAAZAZ,Budesonide 100micrograms/dose inhaler CFC free,R03BA02,ICS,MDI,4
2016,0301011R0BLADAL,Ventodisks 400microgram,R03AC02,SABA,DPI,4
2021,0302000N0BNAAAZ,Fixkoh Airmaster 50microg/dose / 500microg/dose dry pdr inh,R03AK06,Combi_1,DPI,4
2021,0302000X0AAACAC,Indacaterol 125microg/Mometasone 260microg/dose pdr caps,R03AK14,Combi_1,DPI,4
2024,0302000C0AAAKAK,Beclometasone 200microgram inhalation powder blisters,R03BA01,ICS,DPI,4
2025,0303010Q0AAANAN,Sodium cromoglicate 5mg/dose inhaler CFC free,R03BC01,OTHER,MDI,4
2016,0303010Q0BBACAD,Intal 20mg Spincaps,R03BC01,OTHER,DPI,4
2024,0301011R0AAADAD,Salbutamol 100micrograms/dose breath actuated inhaler,R03AC02,SABA,MDI,4
2019,0302000K0AAADAD,Budesonide 200micrograms/dose inhaler,R03BA02,ICS,MDI,4
2016,0302000C0BCAGAI,Becotide 400microgram Rotacaps,R03BA01,ICS,DPI,4
2017,0302000C0AAARAR,Beclometasone 200micrograms/dose inhaler,R03BA01,ICS,MDI,4
2024,0302000C0AAAAAA,Beclometasone 50micrograms/dose inhaler,R03BA01,ICS,MDI,4
2024,0303010Q0AAABAB,Sodium cromoglicate 5mg/dose inhaler,R03BC01,OTHER,MDI,4
2022,0302000X0AAACAC,Indacaterol 125microg/Mometasone 260microg/dose pdr caps,R03AK14,Combi_1,DPI,4
2016,0301011R0BLABAK,Ventodisks 200microgram,R03AC02,SABA,DPI,4
2021,0302000C0AAAAAA,Beclometasone 50micrograms/dose inhaler,R03BA01,ICS,MDI,4
2017,0302000C0AABSBS,Beclometasone 400micrograms/dose dry powder inhaler,R03BA01,ICS,DPI,3
2018,0302000C0BLABBJ,Pulvinal Beclometasone Diprop 100microg/dose dry pdr inh,R03BA01,ICS,DPI,3
2021,0301020I0AAAAAA,Ipratropium bromide 20micrograms/dose inhaler,R03BB01,Anticholinergic,MDI,3
2016,0302000C0BCAQAR,Becotide 200 inhaler,R03BA01,ICS,MDI,3
2022,0307000R0AAAAAA,Mannitol 40mg inhalation powder capsules with two devices,R05CB16,OTHER,DPI,3
2018,0302000K0BBANBA,Pulmicort 200micrograms/dose inhaler CFC free,R03BA02,ICS,MDI,3
2017,0301011U0BBABAB,Serevent 50microgram disks,R03AC12,LABA,DPI,3
2022,0301011U0AAABAB,Salmeterol 50microgram inhalation powder blisters,R03AC12,LABA,DPI,3
2016,0301011U0BGAAAH,Soltel 25micrograms/dose inhaler CFC free,R03AC12,LABA,MDI,3
2020,0302000C0AAACAC,Beclometasone 250micrograms/dose inhaler,R03BA01,ICS,MDI,3
2019,0301011R0BTAAAQ,Pulvinal Salbutamol 200micrograms/dose dry powder inhaler,R03AC02,SABA,DPI,3
2020,0302000C0AABJBJ,Beclometasone 100micrograms/dose dry powder inhaler,R03BA01,ICS,DPI,3
2017,0302000K0AABABA,Budesonide 200micrograms/dose inhaler CFC free,R03BA02,ICS,MDI,3
2017,0302000K0BBAMAZ,Pulmicort 100micrograms/dose inhaler CFC free,R03BA02,ICS,MDI,3
2025,0302000AAAAABAB,Generic Trimbow 172microg/5microg/9microg/dose inh CFC free,R03AL09,Combi_2,MDI,3
2025,0307000R0BBAAAA,Bronchitol 40mg inhalation powder capsules with two devices,R05CB16,OTHER,DPI,3
2022,0301011R0BIAHAP,Salamol 100micrograms/dose inhaler CFC free (Arrow),R03AC02,SABA,MDI,3
2021,0301011U0BBACAC,Serevent 25micrograms/dose inhaler,R03AC12,LABA,MDI,3
2025,0302000C0AAARAR,Beclometasone 200micrograms/dose inhaler,R03BA01,ICS,MDI,3
2025,0302000C0AAAAAA,Beclometasone 50micrograms/dose inhaler,R03BA01,ICS,MDI,3
2016,0302000K0BBANBA,Pulmicort 200micrograms/dose inhaler CFC free,R03BA02,ICS,MDI,3
2023,0302000N0BDAEBQ,Flutiform K-haler 50microg/dose / 5microg/dose BA inh,R03AK11,Combi_1,MDI,3
2017,0301011R0BYAAAP,Asmavent 100micrograms/dose inhaler CFC free,R03AC02,SABA,MDI,3
2016,0302000C0BFABAB,Beclazone 100 inhaler,R03BA01,ICS,MDI,3
2020,0301020I0BBAAAA,Atrovent 20micrograms/dose inhaler,R03BB01,Anticholinergic,MDI,3
2016,0302000C0BHADAK,Becodisks 200microgram,R03BA01,ICS,DPI,3
2023,0302000C0AAAAAA,Beclometasone 50micrograms/dose inhaler,R03BA01,ICS,MDI,3
2022,0302000C0BFACAC,Beclazone 250 inhaler,R03BA01,ICS,MDI,3
2020,0301011R0AAAFAF,Salbutamol 95micrograms/dose dry powder inhaler,R03AC02,SABA,DPI,3
2025,0303010J0AAADAD,Nedocromil 2mg/dose inhaler CFC free,R03BC03,OTHER,MDI,3
2019,0301011U0BBAAAA,Serevent 50microgram disks with Diskhaler,R03AC12,LABA,DPI,3
2018,0302000K0AABABA,Budesonide 200micrograms/dose inhaler CFC free,R03BA02,ICS,MDI,3
2017,0302000C0BFACAC,Beclazone 250 inhaler,R03BA01,ICS,MDI,3
2016,0301011V0BBADAA,Bricanyl 250micrograms/dose inhaler,R03AC03,SABA,MDI,3
2022,0302000K0AAADAD,Budesonide 200micrograms/dose inhaler,R03BA02,ICS,MDI,3
2019,0301040X0BCAAAA,Yanimo Respimat 2.5microg/dose / 2.5microg/dose soln,R03AL06,Combi_2,SMI,2
2022,0302000N0BQABBS,Seffalair Spiromax 12.75microg / 202microg/dose dry pdr inh,R03AK06,Combi_1,DPI,2
2016,0302000C0AAAKAK,Beclometasone 200microgram inhalation powder blisters,R03BA01,ICS,DPI,2
2020,0302000C0BCAQAR,Becotide 200 inhaler,R03BA01,ICS,MDI,2
2016,0301040M0BBAAAA,Duovent inhaler,R03AL01,Combi_2,MDI,2
2025,0303010Q0BBALAN,Intal 5mg/dose inhaler CFC free,R03BC01,OTHER,MDI,2
2016,0302000N0BBAAAA,Flixotide 50microgram disks with Diskhaler,R03BA05,ICS,DPI,2
2020,0302000K0AAAZAZ,Budesonide 100micrograms/dose inhaler CFC free,R03BA02,ICS,MDI,2
2016,0301011R0BLACAJ,Ventodisks 400microgram with Diskhaler,R03AC02,SABA,DPI,2
2019,0302000C0BCAQAR,Becotide 200 inhaler,R03BA01,ICS,MDI,2
2021,0302000C0BLABBJ,Pulvinal Beclometasone Diprop 100microg/dose dry pdr inh,R03BA01,ICS,DPI,2
2016,0302000C0BFAEAT,Beclazone 100 Easi-Breathe inhaler,R03BA01,ICS,MDI,2
2017,0302000K0AAADAD,Budesonide 200micrograms/dose inhaler,R03BA02,ICS,MDI,2
2019,0302000C0AAASAS,Beclometasone 50micrograms/dose breath actuated inhaler,R03BA01,ICS,MDI,2
2020,0302000K0AAADAD,Budesonide 200micrograms/dose inhaler,R03BA02,ICS,MDI,2
2024,0301020I0BBAAAA,Atrovent 20micrograms/dose inhaler,R03BB01,Anticholinergic,MDI,2
2024,0303010Q0BBALAN,Intal 5mg/dose inhaler CFC free,R03BC01,OTHER,MDI,2
2016,0302000N0BBACAC,Flixotide 100microgram disks with Diskhaler,R03BA05,ICS,DPI,2
2019,0301020I0BBAAAA,Atrovent 20micrograms/dose inhaler,R03BB01,Anticholinergic,MDI,2
2017,0302000C0BHADAK,Becodisks 200microgram,R03BA01,ICS,DPI,2
2022,0302000C0BFAAAA,Beclazone 50 inhaler,R03BA01,ICS,MDI,2
2025,0302000C0BFABAB,Beclazone 100 inhaler,R03BA01,ICS,MDI,2
2024,0307000R0AAAAAA,Mannitol 40mg inhalation powder capsules with two devices,R05CB16,OTHER,DPI,2
2017,0302000C0AAAJAJ,Beclometasone 400microgram inhalation pdr blist with device,R03BA01,ICS,DPI,2
2023,0302000C0BFAGAR,Beclazone 200 inhaler,R03BA01,ICS,MDI,2
2016,0301020I0BBADAD,Atrovent Forte 40micrograms/dose inhaler,R03BB01,Anticholinergic,MDI,2
2024,0302000K0AAAZAZ,Budesonide 100micrograms/dose inhaler CFC free,R03BA02,ICS,MDI,2
2020,0301011R0BIAHAP,Salamol 100micrograms/dose inhaler CFC free (Arrow),R03AC02,SABA,MDI,2
2024,0302000N0BQAABR,Seffalair Spiromax 12.75microg / 100microg/dose dry pdr inh,R03AK06,Combi_1,DPI,2
2020,0301011U0AAABAB,Salmeterol 50microgram inhalation powder blisters,R03AC12,LABA,DPI,2
2020,0302000C0BCAHAB,Becotide 100 inhaler,R03BA01,ICS,MDI,2
2016,0302000C0BGABAB,Filair 100 inhaler,R03BA01,ICS,MDI,2
2023,0307000R0AAAAAA,Mannitol 40mg inhalation powder capsules with two devices,R05CB16,OTHER,DPI,2
2018,0301020I0BBAGAG,Atrovent 20micrograms/dose Autohaler,R03BB01,Anticholinergic,MDI,2
2019,0302000C0BFAAAA,Beclazone 50 inhaler,R03BA01,ICS,MDI,2
2016,0302000K0BBAEAA,Pulmicort LS 50micrograms/dose inhaler,R03BA02,ICS,MDI,2
